timestamp,value,y_true,diff1,roll_mean,roll_std,roll_min,roll_max
2013-12-03 01:20:00,85.34462435,0,0.161257930000005,81.3073190344,2.2624490100752914,73.96732207,85.34462435
2013-12-03 01:25:00,84.67196172,0,-0.6726626300000049,81.5214118274,2.050229352028173,74.93588199999998,85.34462435
2013-12-03 01:30:00,85.30276155,0,0.6307998300000008,81.7287494184,1.8884641107660676,76.12416182,85.34462435
2013-12-03 01:35:00,84.34921079,0,-0.9535507599999988,81.8932503978,1.7429211067047723,78.14070732,85.34462435
2013-12-03 01:40:00,84.55584383,0,0.20663303999999982,82.021553128,1.6965491381592945,78.71041827,85.34462435
2013-12-03 01:45:00,83.77113659999998,0,-0.7847072300000235,82.1103791452,1.6687821949401629,78.71041827,85.34462435
2013-12-03 01:50:00,85.29834063,0,1.5272040300000214,82.2421375924,1.6548766323620834,79.30203285,85.34462435
2013-12-03 01:55:00,85.40014591,0,0.10180528000000777,82.3447448264,1.6887904329459256,79.30203285,85.40014591
2013-12-03 02:00:00,85.10730255,0,-0.2928433600000062,82.441434319,1.7060521668478617,79.30203285,85.40014591
2013-12-03 02:05:00,84.97405668,0,-0.1332458699999961,82.533846959,1.7157581341702612,79.30203285,85.40014591
2013-12-03 02:10:00,85.43784202,0,0.46378534000000116,82.6528733364,1.706447041490454,79.30203285,85.43784202
2013-12-03 02:15:00,84.83484013,0,-0.6030018900000016,82.73390460419999,1.712042568742909,79.30203285,85.43784202
2013-12-03 02:20:00,84.94715827,0,0.11231813999999929,82.8426845988,1.6752995337381456,79.30203285,85.43784202
2013-12-03 02:25:00,86.16861901,0,1.2214607399999977,82.98001632200001,1.6605102648927068,80.18124978,86.16861901
2013-12-03 02:30:00,86.37621858,0,0.2075995699999993,83.0914882122,1.698013703304147,80.18124978,86.37621858
2013-12-03 02:35:00,86.3421685,0,-0.034050080000000094,83.2107757964,1.7129194579380267,80.18124978,86.37621858
2013-12-03 02:40:00,86.61918376,0,0.2770152599999989,83.3335747246,1.7330669059447763,80.18124978,86.61918376
2013-12-03 02:45:00,86.30151068,0,-0.3176730799999916,83.43113373259999,1.7604331840414802,80.18124978,86.61918376
2013-12-03 02:50:00,86.57173751,0,0.2702268299999986,83.5350969758,1.7896901599942083,80.18124978,86.61918376
2013-12-03 02:55:00,86.48675455,0,-0.08498296000000494,83.6310132238,1.8171402271573234,80.18124978,86.61918376
2013-12-03 03:00:00,87.52018696,0,1.0334324100000032,83.77779196739999,1.829160263484612,80.30293653,87.52018696
2013-12-03 03:05:00,87.00908412,0,-0.5111028400000066,83.8826300828,1.8615040360812476,80.30293653,87.52018696
2013-12-03 03:10:00,86.96641259,0,-0.042671529999992686,83.9967627216,1.8723211011436038,80.30293653,87.52018696
2013-12-03 03:15:00,88.62366147,0,1.6572488799999974,84.16317722040002,1.9067703210640488,81.11459031,88.62366147
2013-12-03 03:20:00,88.59942914,0,-0.0242323300000038,84.31287399699998,1.9557287514069743,81.24702121,88.62366147
2013-12-03 03:25:00,89.44293245,0,0.8435033100000027,84.46677047060001,2.0502570537551073,81.24702121,89.44293245
2013-12-03 03:30:00,87.98565262,0,-1.4572798300000045,84.58659137359999,2.0777108408799774,81.24702121,89.44293245
2013-12-03 03:35:00,89.75558903,0,1.7699364099999997,84.75654210019998,2.146294572350799,81.24702121,89.75558903
2013-12-03 03:40:00,88.80257312,0,-0.9530159099999906,84.8702327884,2.207417154467995,81.24702121,89.75558903
2013-12-03 03:45:00,89.7298597,0,0.9272865800000005,85.03988955819999,2.2488590068384626,81.43553422,89.75558903
2013-12-03 03:50:00,90.22009915,0,0.49023944999999003,85.18957415300001,2.339617810559734,81.43553422,90.22009915
2013-12-03 03:55:00,89.44223536,0,-0.7778637899999978,85.3439523398,2.360799689265384,81.43553422,90.22009915
2013-12-03 04:00:00,90.50690649,0,1.0646711300000078,85.52284335619999,2.4068393444326235,81.43553422,90.50690649
2013-12-03 04:05:00,90.89985471,0,0.39294821999999385,85.712129766,2.4505959031357265,81.88701566,90.89985471
2013-12-03 04:10:00,89.52273909,0,-1.3771156199999979,85.86442142940001,2.4459732948834243,81.88701566,90.89985471
2013-12-03 04:15:00,90.79023919,0,1.2675000999999924,86.03111119360001,2.4924860759786998,81.88701566,90.89985471
2013-12-03 04:20:00,91.52798129,0,0.7377421000000055,86.20111916600001,2.5720678445009653,81.88701566,91.52798129
2013-12-03 04:25:00,90.30234442,0,-1.2256368700000024,86.3399189252,2.602821557952014,81.88701566,91.52798129
2013-12-03 04:30:00,91.69464161,0,1.3922971900000078,86.53607144419999,2.629814302712567,82.30991906,91.69464161
2013-12-03 04:35:00,90.61223839,0,-1.0824032200000033,86.6906783754,2.6378221661418344,82.30991906,91.69464161
2013-12-03 04:40:00,91.35611449,0,0.7438760999999943,86.84620759540002,2.6795732778514996,82.30991906,91.69464161
2013-12-03 04:45:00,91.1192753,0,-0.23683918999999776,86.99336484179999,2.7085877095950868,82.30991906,91.69464161
2013-12-03 04:50:00,92.2779806,0,1.1587053000000083,87.1927260726,2.7236349359474454,83.05136903,92.2779806
2013-12-03 04:55:00,91.93466396,0,-0.34331664000001183,87.3703919712,2.737673875379213,83.26333638,92.2779806
2013-12-03 05:00:00,91.26341409,0,-0.6712498699999969,87.5303935254,2.7264978840311693,83.43534304,92.2779806
2013-12-03 05:05:00,91.03317052,0,-0.23024356999999895,87.66911679460001,2.724697480500061,83.43534304,92.2779806
2013-12-03 05:10:00,90.54178741,0,-0.491383110000001,87.80902368679999,2.6880382814576333,83.43534304,92.2779806
2013-12-03 05:15:00,89.31712427,0,-1.224663140000004,87.92556637239998,2.622481866022067,83.43534304,92.2779806
2013-12-03 05:20:00,88.60863427,0,-0.7084899999999976,88.02903219699999,2.542545579139178,83.77113659999998,92.2779806
2013-12-03 05:25:00,88.00860982,0,-0.6000244499999923,88.08553706499998,2.5091885281969235,83.77113659999998,92.2779806
2013-12-03 05:30:00,87.98743420000002,0,-0.021175619999979745,88.138393262,2.4779132893796287,83.77113659999998,92.2779806
2013-12-03 05:35:00,87.62276247,0,-0.3646717300000262,88.197409277,2.428311928116817,83.77113659999998,92.2779806
2013-12-03 05:40:00,86.35545122,0,-1.2673112499999917,88.2184630704,2.407174239307857,83.77113659999998,92.2779806
2013-12-03 05:45:00,86.69530437,0,0.33985314999999616,88.265384942,2.3524573310081345,83.77113659999998,92.2779806
2013-12-03 05:50:00,84.67963832,0,-2.015666050000007,88.2678608318,2.3485353503074062,83.77113659999998,92.2779806
2013-12-03 05:55:00,84.07484551,0,-0.6047928099999922,88.27393501,2.3370323942655626,84.07484551,92.2779806
2013-12-03 06:00:00,84.35696223,0,0.28211671999999055,88.25510744200001,2.3651167730571565,84.07484551,92.2779806
2013-12-03 06:05:00,84.58044581,0,0.223483580000007,88.23871344000001,2.388039862053348,84.07484551,92.2779806
2013-12-03 06:10:00,82.68818775,0,-1.8922580600000032,88.19033114400001,2.475675721816789,82.68818775,92.2779806
2013-12-03 06:15:00,82.69563236,0,0.007444610000007401,88.1447626576,2.5557578557794254,82.68818775,92.2779806
2013-12-03 06:20:00,83.76512879,0,1.069496430000001,88.111308393,2.6024353850572353,82.68818775,92.2779806
2013-12-03 06:25:00,82.98957536,0,-0.7755534300000022,88.07440309760001,2.6622440728888206,82.68818775,92.2779806
2013-12-03 06:30:00,82.23041088,0,-0.7591644800000097,88.0200681498,2.7535305803082744,82.23041088,92.2779806
2013-12-03 06:35:00,83.88653506,0,1.6561241800000062,87.97442647079998,2.803309545264773,82.23041088,92.2779806
2013-12-03 06:40:00,81.89958882,0,-1.9869462399999946,87.88489387559999,2.924272997610903,81.89958882,92.2779806
2013-12-03 06:45:00,81.51452457,0,-0.3850642499999992,87.78834099699999,3.053110612681561,81.51452457,92.2779806
2013-12-03 06:50:00,82.75784339,0,1.243318819999999,87.7111141896,3.1311258808030975,81.51452457,92.2779806
2013-12-03 06:55:00,82.38401128,0,-0.37383211000000927,87.6327642016,3.21500824296568,81.51452457,92.2779806
2013-12-03 07:00:00,83.21031771,0,0.8263064300000025,87.5655358056,3.2722827786339357,81.51452457,92.2779806
2013-12-03 07:05:00,82.8468474,0,-0.36347030999999674,87.49273766259999,3.336627795912578,81.51452457,92.2779806
2013-12-03 07:10:00,80.83401484,0,-2.0128325600000068,87.35901422020001,3.4669427383128997,80.83401484,92.2779806
2013-12-03 07:15:00,80.57814533,0,-0.2558695099999966,87.23039544439999,3.597038174872258,80.57814533,92.2779806
2013-12-03 07:20:00,82.38411475,0,1.8059694199999967,87.1387494876,3.661694429048558,80.57814533,92.2779806
2013-12-03 07:25:00,82.14105996,0,-0.24305478999998797,87.00909745739999,3.7223093365916635,80.57814533,92.2779806
2013-12-03 07:30:00,81.51010328,0,-0.6309566800000113,86.8673109402,3.7948094634914504,80.57814533,92.2779806
2013-12-03 07:35:00,80.32038196,0,-1.1897213199999896,86.6848599304,3.8866395923155808,80.32038196,92.2779806
2013-12-03 07:40:00,81.37765072,0,1.0572687599999995,86.55269989240001,3.9532820074904182,80.32038196,92.2779806
2013-12-03 07:45:00,82.57875201,0,1.2011012899999969,86.409163152,3.9648895706336864,80.32038196,92.2779806
2013-12-03 07:50:00,83.67102071,0,1.092268699999991,86.3065321038,3.968085623391368,80.32038196,92.2779806
2013-12-03 07:55:00,82.31952904,0,-1.3514916699999873,86.1583254906,3.9759948923193638,80.32038196,92.2779806
2013-12-03 08:00:00,84.00735878,0,1.687829739999998,86.03407068319999,3.9434133238044056,80.32038196,92.2779806
2013-12-03 08:05:00,84.15133223,0,0.14397344999999007,85.92825262060002,3.9210165486794772,80.32038196,92.2779806
2013-12-03 08:10:00,85.42547113,0,1.2741389000000112,85.82662391340001,3.8653786841998437,80.32038196,92.2779806
